25
16,18,20.0
16,19,30.0
16,20,14.14
16,21,10.0
16,22,14.14
16,23,22.36
16,24,31.62
17,0,36.06
17,1,31.62
17,2,30.0
17,3,31.62
17,4,36.06
17,5,28.28
17,6,22.36
17,7,20.0
17,8,22.36
17,9,28.28
17,10,22.36
17,11,14.14
17,12,10.0
17,13,14.14
17,14,22.36
17,15,20.0
17,16,10.0
17,18,10.0
17,19,20.0
17,20,22.36
17,21,14.14
17,22,10.0
17,23,14.14
17,24,22.36
18,0,42.43
18,1,36.06
18,2,31.62
18,3,30.0
18,4,31.62
18,5,36.06
18,6,28.28
18,7,22.36
18,8,20.0
18,9,22.36
18,10,31.62
18,11,22.36
18,12,14.14
18,13,10.0
18,14,14.14
18,15,30.0
18,16,20.0
18,17,10.0
18,19,10.0
18,20,31.62
18,21,22.36
18,22,14.14
18,23,10.0
18,24,14.14
19,0,50.0
19,1,42.43
19,2,36.06
19,3,31.62
19,4,30.0
19,5,44.72
19,6,36.06
19,7,28.28
19,8,22.36
19,9,20.0
19,10,41.23
19,11,31.62
19,12,22.36
19,13,14.14
19,14,10.0
19,15,40.0
19,16,30.0
19,17,20.0
19,18,10.0
19,20,41.23
19,21,31.62
19,22,22.36
19,23,14.14
19,24,10.0
20,0,40.0
20,1,41.23
20,2,44.72
20,3,50.0
20,4,56.57
20,5,30.0
20,6,31.62
20,7,36.06
20,8,42.43
20,9,50.0
20,10,20.0
20,11,22.36
20,12,28.28
20,13,36.06
20,14,44.72
20,15,10.0
20,16,14.14
20,17,22.36
20,18,31.62
20,19,41.23
20,21,10.0
20,22,20.0
20,23,30.0
20,24,40.0
21,0,41.23
21,1,40.0
21,2,41.23
21,3,44.72
21,4,50.0
21,5,31.62
21,6,30.0
21,7,31.62
21,8,36.06
21,9,42.43
21,10,22.36
21,11,20.0
21,12,22.36
21,13,28.28
21,14,36.06
21,15,14.14
21,16,10.0
21,17,14.14
21,18,22.36
21,19,31.62
21,20,10.0
21,22,10.0
21,23,20.0
21,24,30.0
22,0,44.72
22,1,41.23
22,2,40.0
22,3,41.23
22,4,44.72
22,5,36.06
22,6,31.62
22,7,30.0
22,8,31.62
22,9,36.06
22,10,28.28
22,11,22.36
22,12,20.0
22,13,22.36
22,14,28.28
22,15,22.36
22,16,14.14
22,17,10.0
22,18,14.14
22,19,22.36
22,20,20.0
22,21,10.0
22,23,10.0
22,24,20.0
23,0,50.0
23,1,44.72
23,2,41.23
23,3,40.0
23,4,41.23
23,5,42.43
23,6,36.06
23,7,31.62
23,8,30.0
23,9,31.62
23,10,36.06
23,11,28.28
23,12,22.36
23,13,20.0
23,14,22.36
23,15,31.62
23,16,22.36
23,17,14.14
23,18,10.0
23,19,14.14
23,20,30.0
23,21,20.0
23,22,10.0
23,24,10.0
24,0,56.57
24,1,50.0
24,2,44.72
24,3,41.23
24,4,40.0
24,5,50.0
24,6,42.43
24,7,36.06
24,8,31.62
24,9,30.0
24,10,44.72
24,11,36.06
24,12,28.28
24,13,22.36
24,14,20.0
24,15,41.23
24,16,31.62
24,17,22.36
24,18,14.14
24,19,10.0
24,20,40.0
24,21,30.0
24,22,20.0
24,23,10.0
